589.3	82.1	10.938	10.938	0	21.099	21.099	0	1.9289	-0.31714
290.5	82.5	16.125	16.125	0	41.1	41.1	0	2.5489	-0.43645
343.67	83.667	7.1686	7.1686	0	9.952	9.952	0	1.3883	-0.16258
440.95	89.187	11.629	11.629	0	8.471	8.471	0	0.72841	0.15713
372	84.5	5.8628	5.8628	0	9.6681	9.6681	0	1.6491	-0.24501
423.21	85.071	9.529	9.529	0	14.623	14.623	0	1.5346	-0.21092
564.31	85.462	12.192	12.192	0	2.9774	2.9774	0	0.24421	0.60745
640.74	86.259	11.877	11.877	0	1.7605	1.7605	0	0.14823	0.74181
396.5	85	9.522	9.522	0	9.1054	9.1054	0	0.95624	0.022368
775.5	84.5	25.08	25.08	0	21.83	21.83	0	0.87043	0.069272
244.4	88.833	10.195	10.195	0	5.6117	5.6117	0	0.55042	0.28997
351	86	6.6708	6.6708	0	10.303	10.303	0	1.5445	-0.21399
409.56	89.562	4.8934	4.8934	0	5.4948	5.4948	0	1.1229	-0.057895
546.14	88.682	6.3662	6.3662	0	2.7001	2.7001	0	0.42413	0.40437
325.5	88.5	8.4984	8.4984	0	19.247	19.247	0	2.2647	-0.3874
414	87.5	4.8934	4.8934	0	8.6012	8.6012	0	1.7577	-0.27476
600.5	87.5	6.7082	6.7082	0	26.215	26.215	0	3.9079	-0.59249
827.44	89.188	5.2299	5.2299	0	6.6728	6.6728	0	1.2759	-0.12123
359.3	90.1	9.2574	9.2574	0	13.177	13.177	0	1.4233	-0.1747
552.5	88.5	6.3662	6.3662	0	3.2016	3.2016	0	0.5029	0.33076
374.21	89.929	5.8628	5.8628	0	4.8611	4.8611	0	0.82914	0.093407
337.36	91.214	9.8375	9.8375	0	7.1144	7.1144	0	0.72319	0.16064
472	90.5	4.7434	4.7434	0	13.813	13.813	0	2.9121	-0.48876
575.5	91	12.488	12.488	0	14.3	14.3	0	1.1452	-0.067666
624.5	92	11.435	11.435	0	11.885	11.885	0	1.0394	-0.019296
704.76	93.79	8.2375	8.2375	0	4.7748	4.7748	0	0.57965	0.26611
832.5	90.5	5.2299	5.2299	0	2.0259	2.0259	0	0.38736	0.44158
395.85	94.5	9.1495	9.1495	0	13.053	13.053	0	1.4267	-0.17583
319.17	94.167	8.4984	8.4984	0	24.895	24.895	0	2.9294	-0.49102
597.5	93.5	6.7082	6.7082	0	29.766	29.766	0	4.4372	-0.63217
257.43	95.9	11.525	11.525	0	9.8956	9.8956	0	0.85866	0.076045
449.94	96.556	9.7881	9.7881	0	7.574	7.574	0	0.7738	0.12753
470.5	95	4.7434	4.7434	0	12.72	12.72	0	2.6817	-0.45677
633.03	99.613	11.435	11.435	0	3.9724	3.9724	0	0.34739	0.48435
696.7	95.5	8.2375	8.2375	0	3.5077	3.5077	0	0.42583	0.4027
384.61	96.833	11.481	11.481	0	13.053	13.053	0	1.1369	-0.06406
609.5	96	6	6	0	19.993	19.993	0	3.3322	-0.53834
431.95	100.17	14.201	14.201	0	5.1834	5.1834	0	0.365	0.4652
492.5	99.5	10.77	10.77	0	10.168	10.168	0	0.94408	0.028764
328.5	98.5	10.29	10.29	0	16.306	16.306	0	1.5846	-0.22618
474.21	99.5	5.8349	5.8349	0	8.1207	8.1207	0	1.3917	-0.16379
534.17	99.944	8.7002	8.7002	0	3.6366	3.6366	0	0.418	0.41044
481.5	101	7.4385	7.4385	0	1.5723	1.5723	0	0.21137	0.65102
563.17	99.833	5.9628	5.9628	0	11.037	11.037	0	1.8509	-0.29847
799.3	100.1	16.771	16.771	0	4.9244	4.9244	0	0.29363	0.54604
268	100.5	11.525	11.525	0	21.169	21.169	0	1.8369	-0.29499
456.15	104.13	9.7881	9.7881	0	5.6959	5.6959	0	0.58192	0.26429
609.5	102	6	6	0	17.369	17.369	0	2.8949	-0.48651
469.8	103.7	6.0931	6.0931	0	8.3598	8.3598	0	1.372	-0.15683
568.5	102.5	5.9628	5.9628	0	6.1847	6.1847	0	1.0372	-0.018261
575.57	104.83	7.4419	7.4419	0	6.6658	6.6658	0	0.89571	0.055016
349	104.5	9.1924	9.1924	0	11.959	11.959	0	1.301	-0.1308
397.5	103.5	5.9171	5.9171	0	19.466	19.466	0	3.2899	-0.53379
545.91	107.91	11.18	11.18	0	4.6475	4.6475	0	0.4157	0.41272
688.58	104.88	5.618	5.618	0	2.4807	2.4807	0	0.44156	0.38739
362.12	106.5	11.614	11.614	0	15.696	15.696	0	1.3514	-0.14946
392.19	106.12	5.9171	5.9171	0	23.606	23.606	0	3.9895	-0.59916
508.3	106.1	6.7773	6.7773	0	20.635	20.635	0	3.0447	-0.50553
534.75	108.62	6.7447	6.7447	0	12.251	12.251	0	1.8163	-0.28986
559.83	106.83	7.7532	7.7532	0	10.302	10.302	0	1.3288	-0.14119
595.88	108.04	6.9056	6.9056	0	20.149	20.149	0	2.9177	-0.4895
407.17	109	11.122	11.122	0	21.333	21.333	0	1.9181	-0.31463
447.95	116.15	13.234	13.234	0	3.988	3.988	0	0.30133	0.53689
589	107.5	6.9056	6.9056	0	19.026	19.026	0	2.7552	-0.4674
684.5	108.75	5.618	5.618	0	7.5934	7.5934	0	1.3516	-0.14952
522.5	109	10.996	10.996	0	9.0139	9.0139	0	0.81974	0.099059
648.25	111.1	7.8881	7.8881	0	0.90202	0.90202	0	0.11435	0.79476
785.72	109.94	12.23	12.23	0	5.6399	5.6399	0	0.46115	0.36879
337.5	110.5	9.0139	9.0139	0	14.603	14.603	0	1.6201	-0.23666
496.5	109.5	8.1567	8.1567	0	16.263	16.263	0	1.9939	-0.33197
701.8	110.7	13.437	13.437	0	13.784	13.784	0	1.0258	-0.01275
773.5	109.5	12.23	12.23	0	4.6863	4.6863	0	0.38317	0.44595
481.3	110.9	8.1271	8.1271	0	8.9994	8.9994	0	1.1073	-0.050933
504.38	111.62	6.7773	6.7773	0	21.524	21.524	0	3.1759	-0.52106
421.35	116.79	13.981	13.981	0	10.578	10.578	0	0.75663	0.13854
589.15	114.56	7.0603	7.0603	0	20.083	20.083	0	2.8445	-0.47977
274.59	113.32	13.993	13.993	0	34.325	34.325	0	2.453	-0.4208
352.5	113	9.1924	9.1924	0	10.817	10.817	0	1.1767	-0.081177
489	113.5	8.1271	8.1271	0	8.5	8.5	0	1.0459	-0.022426
531.88	114.73	4.9232	4.9232	0	6.9593	6.9593	0	1.4136	-0.17136
581	113.5	8.2156	8.2156	0	12.083	12.083	0	1.4707	-0.19053
680.5	113.5	5.7009	5.7009	0	2.2921	2.2921	0	0.40207	0.42646
613.79	119.5	10.862	10.862	0	1.1243	1.1243	0	0.10351	0.8124
307.86	116.86	17.697	17.697	0	25.989	25.989	0	1.4685	-0.1898
642.5	116.5	7.8881	7.8881	0	7.9681	7.9681	0	1.0101	-0.0050428
626.5	117.5	7.2563	7.2563	0	3.0414	3.0414	0	0.41914	0.40931
285.92	121.53	13.993	13.993	0	37.099	37.099	0	2.6512	-0.45224
334.5	119	9.0139	9.0139	0	12.369	12.369	0	1.3723	-0.15692
385	119.62	6.6106	6.6106	0	15.436	15.436	0	2.335	-0.40031
435.1	119.3	13.184	13.184	0	4.717	4.717	0	0.35777	0.473
472	119.5	9.2195	9.2195	0	7.8404	7.8404	0	0.85041	0.080842
523.08	123.41	9.8809	9.8809	0	6.3835	6.3835	0	0.64604	0.21504
532.21	119.64	4.9232	4.9232	0	7.048	7.048	0	1.4316	-0.1775
682	119	5.7009	5.7009	0	7.0226	7.0226	0	1.2318	-0.10388
391	122.4	6.6106	6.6106	0	9.7426	9.7426	0	1.4738	-0.19152
495.1	120.3	6.7897	6.7897	0	10.124	10.124	0	1.4911	-0.19715
513.1	120.3	9.5265	9.5265	0	12.712	12.712	0	1.3344	-0.14325
537.43	125.94	8.1774	8.1774	0	4.714	4.714	0	0.57646	0.26866
663.87	122.83	17.301	17.301	0	1.912	1.912	0	0.11051	0.80097
696.79	123.17	13.437	13.437	0	3.3828	3.3828	0	0.25174	0.59777
357.7	121.5	9.9644	9.9644	0	11.211	11.211	0	1.1251	-0.058875
550.5	120.5	13.405	13.405	0	9.6118	9.6118	0	0.71704	0.16479
595.14	122.5	6.6552	6.6552	0	17.946	17.946	0	2.6965	-0.45895
588.5	122	6.6552	6.6552	0	18.676	18.676	0	2.8062	-0.47454
750.5	122	10.431	10.431	0	23.901	23.901	0	2.2913	-0.39234
579	123	9.5525	9.5525	0	17.066	17.066	0	1.7866	-0.28227
625.09	124.62	7.2563	7.2563	0	3.3901	3.3901	0	0.46719	0.36315
725.3	122.9	4.8898	4.8898	0	3.6473	3.6473	0	0.74591	0.14554
770.98	125.54	16.237	16.237	0	18.189	18.189	0	1.1202	-0.056704
457.18	132.09	11.433	11.433	0	2.976	2.976	0	0.2603	0.58692
604.14	124.5	9.2259	9.2259	0	10.181	10.181	0	1.1035	-0.049205
344	124.5	9.4366	9.4366	0	3.5355	3.5355	0	0.37466	0.4549
407.97	127.71	15.47	15.47	0	13.185	13.185	0	0.85225	0.079766
376.7	126.1	8.64	8.64	0	19.23	19.23	0	2.2256	-0.37997
478	126.5	6.6131	6.6131	0	7.4193	7.4193	0	1.1219	-0.057452
301.69	135.32	16.594	16.594	0	16.798	16.798	0	1.0123	-0.0061202
472.19	129.67	6.6131	6.6131	0	0.99418	0.99418	0	0.15033	0.73862
494	127	6.7897	6.7897	0	10.817	10.817	0	1.5931	-0.22872
506.17	126.83	9.5265	9.5265	0	10.201	10.201	0	1.0708	-0.034179
725.5	127.79	4.8898	4.8898	0	2.925	2.925	0	0.59819	0.25142
593	129	6.8421	6.8421	0	11.979	11.979	0	1.7507	-0.27292
319.64	130.07	15.638	15.638	0	11.137	11.137	0	0.71218	0.1681
385	128.5	8.5563	8.5563	0	10.591	10.591	0	1.2378	-0.10628
437.98	132.17	8.8924	8.8924	0	7.62	7.62	0	0.85691	0.07706
637.5	129.79	13.445	13.445	0	10.381	10.381	0	0.7721	0.1286
394.18	134.72	11.094	11.094	0	3.7132	3.7132	0	0.3347	0.49847
718.79	130.5	7.2422	7.2422	0	6.3982	6.3982	0	0.88346	0.061876
743.25	131.12	9.6397	9.6397	0	13.895	13.895	0	1.4415	-0.18082
350.1	131.7	9.4366	9.4366	0	10.346	10.346	0	1.0964	-0.045992
561.67	131.33	6.4399	6.4399	0	12.321	12.321	0	1.9132	-0.31348
361.9	132.7	6.1399	6.1399	0	18.752	18.752	0	3.0542	-0.50668
752.83	132.17	9.6397	9.6397	0	15.579	15.579	0	1.6162	-0.23552
478.42	135.25	8.36	8.36	0	5.4225	5.4225	0	0.64862	0.21314
568	132.5	6.4399	6.4399	0	15.7	15.7	0	2.438	-0.41826
650.94	134.33	14.193	14.193	0	3.1371	3.1371	0	0.22104	0.63795
420.4	146.72	19.465	19.465	0	7.0548	7.0548	0	0.36243	0.46797
511.69	138.06	12.512	12.512	0	4.3872	4.3872	0	0.35065	0.48077
611.08	137.81	12.936	12.936	0	2.1185	2.1185	0	0.16377	0.71855
817.5	133.5	25.773	25.773	0	41.464	41.464	0	1.6088	-0.23338
190.5	135.5	11.413	11.413	0	21.506	21.506	0	1.8844	-0.30661
575.17	135.83	7.904	7.904	0	12.536	12.536	0	1.586	-0.2266
362.71	138.79	6.1399	6.1399	0	20.057	20.057	0	3.2666	-0.53124
536.21	137.5	9.7772	9.7772	0	3.4867	3.4867	0	0.35662	0.47425
676.17	137.17	5.488	5.488	0	19.878	19.878	0	3.6221	-0.5673
705.83	137.17	7.8031	7.8031	0	13.621	13.621	0	1.7456	-0.27157
446.71	141.84	7.6626	7.6626	0	8.4365	8.4365	0	1.101	-0.048072
591.67	141.9	10.271	10.271	0	2.0606	2.0606	0	0.20062	0.66581
552.5	139	7.3552	7.3552	0	4.2426	4.2426	0	0.57683	0.26837
628.04	139.89	9.7783	9.7783	0	11.965	11.965	0	1.2236	-0.10056
682	139	6.1146	6.1146	0	17.817	17.817	0	2.9138	-0.48899
439	141	7.7585	7.7585	0	4.5114	4.5114	0	0.58148	0.26464
466.65	148.13	9.4072	9.4072	0	6.6979	6.6979	0	0.712	0.16822
672.5	141.25	5.488	5.488	0	16.525	16.525	0	3.011	-0.50138
260.55	143.55	22.986	22.986	0	16.446	16.446	0	0.71549	0.16585
349.25	142.83	11.166	11.166	0	15.943	15.943	0	1.4278	-0.17622
527.6	144.1	10.852	10.852	0	11.164	11.164	0	1.0288	-0.014178
544.77	142.23	6.4005	6.4005	0	6.8809	6.8809	0	1.075	-0.036168
368.94	143.83	6.1827	6.1827	0	19.171	19.171	0	3.1008	-0.51228
601.08	146.02	10.271	10.271	0	12.274	12.274	0	1.195	-0.088824
236.09	146.74	21.999	21.999	0	10.013	10.013	0	0.45516	0.37442
315.14	145.05	8.5051	8.5051	0	4.6854	4.6854	0	0.55089	0.28958
396.25	146.86	11.444	11.444	0	5.6444	5.6444	0	0.49321	0.3394
456.5	143.5	9.9269	9.9269	0	1.5272	1.5272	0	0.15385	0.73333
644.03	166.62	16.189	16.189	0	2.8067	2.8067	0	0.17337	0.70449
384.81	146.53	11.444	11.444	0	12.681	12.681	0	1.108	-0.051242
553.83	146.23	5.6356	5.6356	0	4.5496	4.5496	0	0.80729	0.10663
565.7	144.9	11.941	11.941	0	6.172	6.172	0	0.51686	0.31851
634.05	148.05	5.9416	5.9416	0	6.6107	6.6107	0	1.1126	-0.053308
708.5	144.5	7.8031	7.8031	0	9.7922	9.7922	0	1.2549	-0.11305
185	145.5	11.413	11.413	0	26.235	26.235	0	2.2987	-0.3937
214.1	146.3	21.999	21.999	0	3.7014	3.7014	0	0.16825	0.71196
723.5	146.5	7.5238	7.5238	0	5.467	5.467	0	0.72662	0.15833
373	148.5	6.1827	6.1827	0	19.679	19.679	0	3.1829	-0.52186
440.41	149.86	6.1017	6.1017	0	4.8481	4.8481	0	0.79454	0.11449
490.62	151.56	13.932	13.932	0	5.5456	5.5456	0	0.39806	0.43056
543.5	148.5	5.3437	5.3437	0	9.7073	9.7073	0	1.8166	-0.28992
548.83	148.83	5.3437	5.3437	0	8.9754	8.9754	0	1.6796	-0.25362
628.33	149.67	5.9416	5.9416	0	5.76	5.76	0	0.96944	0.015516
718.92	152.47	7.5238	7.5238	0	7.6357	7.6357	0	1.0149	-0.0073801
318.45	152.88	8.5051	8.5051	0	11.281	11.281	0	1.3264	-0.14029
446.5	149.5	6.1017	6.1017	0	9.0784	9.0784	0	1.4878	-0.19609
577.51	155.32	15.458	15.458	0	5.218	5.218	0	0.33756	0.49525
691.12	151.35	14.116	14.116	0	3.171	3.171	0	0.22465	0.63313
388.42	172.95	16.41	16.41	0	4.4815	4.4815	0	0.27309	0.57098
517.81	155.89	7.6908	7.6908	0	4.1027	4.1027	0	0.53345	0.30425
504.36	156.07	12.969	12.969	0	4.4467	4.4467	0	0.34287	0.48935
671.5	151.5	10.299	10.299	0	8.1394	8.1394	0	0.79034	0.11711
355.23	156.74	12.641	12.641	0	0.80519	0.80519	0	0.063696	0.88024
554.61	154.17	7.8631	7.8631	0	3.8698	3.8698	0	0.49214	0.34035
592.96	154.92	12.05	12.05	0	10.426	10.426	0	0.86525	0.072244
477	154.5	4.6098	4.6098	0	9.3941	9.3941	0	2.0379	-0.34165
334.72	159.53	12.391	12.391	0	2.9692	2.9692	0	0.23963	0.61339
373.13	160.56	12.057	12.057	0	14.89	14.89	0	1.2349	-0.10512
472.5	155.5	4.6098	4.6098	0	9.5131	9.5131	0	2.0637	-0.34719
525.5	156	7.6908	7.6908	0	4.4954	4.4954	0	0.58451	0.26222
535.72	157.61	10.306	10.306	0	13.219	13.219	0	1.2826	-0.12379
447.92	161.13	11.714	11.714	0	5.1727	5.1727	0	0.44156	0.38738
657.83	158.17	14.94	14.94	0	10.923	10.923	0	0.73111	0.15533
627.56	161.33	11.692	11.692	0	1.0334	1.0334	0	0.088378	0.8376
819.83	159.17	25.773	25.773	0	52.483	52.483	0	2.0364	-0.34133
398.5	160	10.513	10.513	0	7.9057	7.9057	0	0.75203	0.14153
616.35	170.84	9.1511	9.1511	0	4.0558	4.0558	0	0.4432	0.38581
405.74	167.62	10.513	10.513	0	8.4894	8.4894	0	0.80755	0.10647
422.87	174.15	14.477	14.477	0	4.2977	4.2977	0	0.29686	0.54219
691.19	165.46	14.116	14.116	0	5.8752	5.8752	0	0.41622	0.41221
788.5	163	13.425	13.425	0	21.903	21.903	0	1.6315	-0.23997
668.6	168.53	14.94	14.94	0	4.0331	4.0331	0	0.26994	0.57487
739	165.17	8.26	8.26	0	20.777	20.777	0	2.5154	-0.43108
265.5	166	8.0623	8.0623	0	3.935	3.935	0	0.48808	0.34402
571.1	169.39	15.462	15.462	0	9.1071	9.1071	0	0.58899	0.25866
299.96	169.12	8.249	8.249	0	13.604	13.604	0	1.6492	-0.24506
351.18	168.72	12.585	12.585	0	8.3963	8.3963	0	0.66715	0.19965
474.17	166.17	10.796	10.796	0	9.9502	9.9502	0	0.92165	0.040775
508.31	168.42	7.1355	7.1355	0	9.0184	9.0184	0	1.2639	-0.11656
528	166	7.6259	7.6259	0	7.9438	7.9438	0	1.0417	-0.020414
535.38	167.91	7.6259	7.6259	0	6.3204	6.3204	0	0.8288	0.093611
777.12	170.12	9.8084	9.8084	0	8.5135	8.5135	0	0.86799	0.070672
486.42	176.22	8.3921	8.3921	0	7.7026	7.7026	0	0.91784	0.042839
502.35	172.35	6.7383	6.7383	0	6.0121	6.0121	0	0.89222	0.056959
437	171	10.19	10.19	0	2.9633	2.9633	0	0.29079	0.54943
459.8	175.55	14.985	14.985	0	4.8531	4.8531	0	0.32387	0.51073
700.8	178.68	12.32	12.32	0	2.9317	2.9317	0	0.23796	0.61556
767.56	172.32	9.8084	9.8084	0	2.3424	2.3424	0	0.23881	0.61445
336.17	171.83	4.4746	4.4746	0	10.965	10.965	0	2.4504	-0.42036
528.82	179.28	13.122	13.122	0	5.3699	5.3699	0	0.40922	0.41922
261.5	173	8.0623	8.0623	0	11.271	11.271	0	1.398	-0.16598
715.79	173.5	5.2753	5.2753	0	1.6015	1.6015	0	0.30358	0.53424
721	174.3	5.2753	5.2753	0	5.7407	5.7407	0	1.0882	-0.042248
741.3	173.1	8.26	8.26	0	25.328	25.328	0	3.0663	-0.50816
339.9	174.3	4.4746	4.4746	0	7.3007	7.3007	0	1.6316	-0.24
361.6	181.75	10.185	10.185	0	7.7313	7.7313	0	0.75906	0.13697
440.59	180.54	10.19	10.19	0	2.5703	2.5703	0	0.25222	0.59716
495.9	174.3	4.4272	4.4272	0	3.0414	3.0414	0	0.68698	0.18555
542	173.5	8.6614	8.6614	0	4.0311	4.0311	0	0.46541	0.36481
624.5	175	9.1511	9.1511	0	5.086	5.086	0	0.55578	0.28553
751.61	175.83	10.667	10.667	0	17.927	17.927	0	1.6806	-0.25389
268.68	180.18	10.157	10.157	0	18.469	18.469	0	1.8185	-0.29039
